Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Chad,TCD,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,21.88693885,21.46523224,24.35426189,22.70153533,21.10472409,20.27310755,20.44638216,21.484469,19.45972413,19.52948699,20.99691265,21.62585114,17.40214064,18.4418132,20.30555177,23.96097429,23.53820691,20.21802693,22.56160343,24.28347872,32.67820464,33.19732649,29.68259934
Chile,CHL,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,31.76938378,31.2614954,28.94645898,31.99699899,27.92817315,25.40104443,24.18171778,23.9619994,24.17445444,28.66506428,25.98071992,26.30841094,30.76398096,33.72651224,35.59632927,40.53658411,41.921955,40.33526204,43.34335193,43.11514684,47.81890775,39.85120258,29.91193186
China,CHN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,74.3856681,74.62754806,74.10178179,54.98373871,51.40802161,41.75349401,40.46069583,48.28791984,50.2248374,54.28301122,53.1623961,56.11407383,53.05974616,53.10926006,58.09390448,57.9939399,58.73554818,60.56902129,60.76462886,62.6348821,67.10583548,55.74257867,54.90930001
China,CHN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,27.75166707,28.55540258,30.1609834,30.63153931,30.14085554,30.92592327,31.81295316,34.80260988,36.85054281,35.3320232,29.63550198,29.68843707,24.93975561,24.50821591,18.55846491,19.98008368,21.15279586,22.26388163,23.24150696,25.63241877,35.91542072,36.01324562,32.82742082
Colombia,COL,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,14.48921153,13.62767253,15.5157312,17.2565432,18.32227676,18.46064177,20.31277639,27.25605458,31.79855218,30.53055961,30.13575881,26.6894524,30.20310312,31.57057779,30.40963692,26.85378465,25.4336179,27.14837119,27.30383099,25.23671924,49.12251148,45.31288835,33.46450707
Colombia,COL,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,18.34517601,18.41696262,18.33109649,20.47202313,21.86192012,21.10725645,24.60403101,30.0946962,30.68739426,36.28772164,34.90568766,34.31421387,33.92005184,36.93356986,36.3917875,35.7390683,35.11628858,33.31150627,32.83951189,29.95113243,38.12578197,29.51257205,28.52007535
Comoros,COM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,26.30412547,20.91957655,26.61137596,25.58537227,28.16557235,21.15330629,29.1098166,28.44085124,28.18358839,25.57349606,..,24.06841994,26.22502814,23.93352114,21.99359376,20.29555178,18.09624503,45.43429825,11.9953006,..
Comoros,COM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,7.441979413,5.621668526,6.944057114,6.177390844,2.705100021,5.30395394,5.310079353,6.029730533,5.639725766,4.110731294,..,11.31177516,17.47077098,15.79006537,16.47410431,15.88654876,16.06653428,18.20891807,21.68874978,..
"Congo, Dem. Rep.",COD,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,74.17876241,79.75319927,74.65455981,76.57497782,68.1922635,50.30949106,44.42060086,43.03408417,32.89065285,21.07302089,15.44787145,14.86784777,24.07908668,8.517157973,3.651638373,7.201574064,6.377212087,..
"Congo, Dem. Rep.",COD,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,3.0519417,25.29473408,24.77820904,23.58424484,29.6637712,19.0220656,20.56935611,22.50253071,17.63821218,13.00036308,17.390988,35.36166799,13.26991884,25.76985155,21.90323501,25.23586545,30.54402071,..
"Congo, Rep.",COG,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,63.20045841,51.90621388,57.80542369,51.444548,54.75206612,47.47474747,46.11872146,31.67743204,38.13378728,48.49443825,64.08054486,80.45685486,54.18530177,64.56225995,58.24034517,67.86478129,21.65544726,..,..,56.75250056,63.42621815,..,..
"Congo, Rep.",COG,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,77.2342634,73.82424119,75.42186583,64.10409217,61.71685057,66.45195921,73.43231717,68.08476356,65.54759385,60.17132949,66.45576631,72.51838643,68.48393471,64.03261872,68.37611918,67.00984091,15.79621641,..,..,47.14499917,71.57861529,..,..
Costa Rica,CRI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,23.31043891,29.92755515,30.49088228,29.74867472,31.00382592,31.61485419,37.0198955,35.34356613,33.93401377,40.79001601,46.50158789,49.19292834,50.0278035,49.26940967,50.23339884,50.06076774,50.1308766,50.95589011,51.47443275,53.81927828,75.68322389,75.08975776,68.23150033
Costa Rica,CRI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,18.69667555,22.69304291,24.22818409,22.11641008,20.1371408,16.3689159,18.02043011,15.40903533,18.53013611,23.30305082,25.20482621,24.69376587,26.23919887,27.07866445,30.44116096,32.06955825,33.3988613,33.07788342,39.09972485,35.96682438,54.05531029,39.47268028,37.80226208
Cote d'Ivoire,CIV,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,55.02197701,52.66026716,53.53068433,53.41026416,50.89820646,47.52874885,51.82656192,52.26085169,55.90077682,55.7919454,48.49520181,26.00179116,26.91866929,24.48398854,24.39528548,30.9414277,26.09567472,..
Cote d'Ivoire,CIV,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,23.48378147,23.69074474,21.91675408,21.79620833,22.55662754,20.20253878,22.33048814,16.61408374,20.25531113,20.642688,20.46515118,33.09312441,35.47567138,29.20082911,30.95138187,32.24396129,26.90118245,..
Croatia,HRV,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,24.68335187,24.74095743,23.26957511,22.89610256,23.01342927,19.20252966,17.68635749,16.74691841,18.76807517,19.56393156,20.35123611,19.7550045,18.3413898,18.70757883,18.58958357,20.8995188,20.83089824,20.31730783,21.59771436,22.10761315,35.77122829,27.42525334,25.82499709
Croatia,HRV,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,45.80569711,44.6132084,45.15671679,56.45142048,57.05183091,56.80055836,55.76418248,52.28502049,49.7240387,47.47690584,48.63821777,47.10062568,45.69023004,46.03281755,48.57862184,51.54460414,47.91197739,44.92388492,45.40472337,45.1941752,56.63331976,55.28065386,51.69114254
Cuba,CUB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,53.32722226,49.5217825,45.34811717,45.76540646,49.22249478,48.8171564,50.95972733,49.99146054,42.73522993,52.17014709,43.41914981,..
Curacao,CUW,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,49.40356566,49.09269373,48.79410437,46.95366241,46.69359957,43.57189791,43.52280911,45.51664083,41.25353744,56.37529308,64.66311893,..
Cyprus,CYP,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,24.44162437,27.99523584,25.54422048,25.85709485,27.96930829,26.25647007,27.7018126,27.40651364,14.302972,12.57084123,10.44016098,10.33751864,13.21135589,16.09020458,15.10249705,15.79972071,17.03066888,21.4223869,21.53295188,28.47485717,39.00430995,36.95148053,40.17880844
Cyprus,CYP,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,10.25904605,10.96460765,13.70443445,16.41436433,17.85212403,16.94848543,21.90918927,19.37908922,22.69321162,22.94442051,21.17259743,25.87156723,29.36909711,35.07779548,29.03061887,31.37736914,27.30877662,32.46325785,30.14184281,35.41156898,45.13220061,48.83734535,48.47460542
Czechia,CZE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,65.17351634,66.7422137,51.71241025,48.3351594,41.29101842,34.41458498,35.65652632,36.48504265,38.9529298,38.89438732,39.96753517,39.9918746,42.10953752,44.96821543,47.06288922,47.22653639,47.81969082,48.24455136,48.22242266,50.4938811,58.82439147,61.46923141,57.39929961
Czechia,CZE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,67.77345245,68.73165012,47.98099682,47.98801672,41.31559093,41.07480289,41.2150363,42.07967804,41.548942,44.39376689,44.7740295,45.83095517,47.83161038,46.01639353,46.05712025,46.99953411,47.8816763,47.67418372,48.08107654,49.0794916,52.64969841,53.24078511,49.11459441
Denmark,DNK,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.03866943,39.16249883,40.8263131,39.08139636,37.35894957,24.67687359,25.27660702,25.09803964,25.71266956,30.38818161,26.01263278,27.47198963,28.68593494,27.73727635,27.10344987,30.83232375,34.8147888,34.35405232,36.19662441,34.8829316,36.22272034,29.6546775,23.80479892
Denmark,DNK,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,33.46642897,32.6579263,35.99090726,33.86444009,34.84418381,32.7020117,30.76728037,30.29822146,31.8856043,32.7083626,30.8978324,32.22028669,33.75078014,31.3803135,31.77070311,33.78402503,37.77212502,37.67841511,39.81545189,39.96462462,45.0153841,41.87046896,38.07214093
Djibouti,DJI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,12.03032032,11.97554452,13.08131241,13.86381223,14.17108839,13.42281879,13.89970364,15.10445216,11.15985034,10.96134787,10.68133696,10.79469708,11.86801298,11.00045992,13.4476484,13.70297997,13.78664467,14.28007027,14.25285364,14.25290625,13.58717936,11.72982703,..
Djibouti,DJI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,16.30726596,17.52884258,19.10750507,18.10972196,15.98560576,15.20420243,14.7192187,12.49361122,10.78381028,11.93963604,14.06580302,11.2129677,10.820748,4.015377549,2.22085118,3.175046273,4.49557245,2.619762341,2.620056426,2.526768217,3.600240761,3.327999739,..
Dominica,DMA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,32.85714286,26.90019861,31.82292317,22.44341172,21.11928297,26.31470072,21.28057859,25.22001395,24.62435074,20.71851627,23.39429769,21.21917527,24.24037361,23.43731454,8.189794173,11.25996142,16.48083414,17.88916123,32.63520927,24.91726047,52.86898117,70.55739065,..
Dominica,DMA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,25.64940115,28.09191616,34.62401368,18.74264318,18.96318407,11.8922714,17.30392661,20.42570903,21.15444701,18.82222669,21.23804438,21.85669904,25.25335699,25.16883283,41.79790377,44.34097371,51.55111241,53.49227589,40.89441724,41.75629267,59.60629993,55.51777835,..
Dominican Republic,DOM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.51676081,38.72229465,39.91104869,38.77392458,41.79686314,39.59976437,34.7820122,34.02227631,32.19281636,27.64778821,8.625759655,9.610899943,9.690036517,7.650022153,7.26344078,7.27770592,7.525818364,7.414214969,8.705347335,8.132456511,26.32613886,15.56003027,11.86354471
Dominican Republic,DOM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,7.927147869,6.952342811,7.38904627,7.567017306,7.871048417,6.241263629,6.886665651,6.875960743,13.44205193,12.59046525,11.64522957,15.82814536,14.90226851,13.77990068,16.79705476,16.47669079,20.07494812,19.05018717,29.73626199,31.82574645,28.51909995,18.10139583,13.82466546
Ecuador,ECU,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,13.15273501,15.86605098,16.44154676,17.36895252,15.03324571,13.1684714,12.71459657,13.15091241,18.32937913,18.41722487,17.03610482,16.61705901,14.77283467,12.54191171,9.675652191,7.429925583,9.22168805,8.360880089,5.894689457,7.238668395,14.66053221,10.98695441,10.20252306
Ecuador,ECU,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,36.60757808,30.45276304,26.7969838,27.51991536,24.04700339,22.48756023,21.57625557,20.55459084,18.84283195,19.2294853,14.41977082,12.44035615,12.92736617,13.84374669,14.16659182,15.6909345,20.10761821,19.29217052,19.32930851,17.71965638,24.76267114,18.20276965,14.70952558
"Egypt, Arab Rep.",EGY,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,26.99494167,24.92626373,26.94532705,26.1917065,27.00549607,18.39127396,16.22236117,16.47948076,20.4211192,16.79497892,12.26649166,9.724915268,10.72136634,12.12880423,14.8671125,10.54641728,15.48061823,9.971739574,9.204381792,9.209506374,16.53624368,13.55242866,13.19711138
"Egypt, Arab Rep.",EGY,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,47.5631895,43.24528421,42.20898278,37.36209591,34.95523837,33.32562004,28.52296806,24.88901793,27.19804102,24.13377098,20.65368835,22.39393709,24.10040496,21.31511771,22.41719219,26.18156378,20.97006456,29.27569396,28.09267853,29.76691328,26.01920802,24.17957358,18.79244398
El Salvador,SLV,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,53.19926874,55.40483966,51.55209754,46.46576257,48.44483381,47.14935002,46.52612766,40.64289295,45.15026189,48.24420055,50.4276541,47.40635006,41.81827141,40.84196306,35.54001886,42.45674125,44.88815078,41.65337803,42.31578314,39.03463988,51.3524664,49.33710043,38.81821243
El Salvador,SLV,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,23.32946268,30.47658008,24.44228904,21.96371827,20.87098882,22.37979779,22.70068936,20.62854662,17.74192286,19.21095037,22.31606854,23.45203225,21.22041478,21.67628927,20.56320186,19.2844058,22.3971285,22.60738832,20.84079,19.78461715,21.65919076,26.100009,21.73930857
Equatorial Guinea,GNQ,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,16.55595721,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.31627874,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,21.37025909,29.39253842,25.84912025,..,..,..,..,..,38.18339461,37.03174137,34.44288336,36.06316058,37.10217093,38.68276323,38.59388757,40.47370002,43.64534811,44.87800741,46.4289909,48.60333313,62.40087811,63.33871358,61.51228173
Estonia,EST,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,25.61408536,29.43693912,31.94098519,..,..,..,..,..,37.34158871,41.69743565,41.50462478,40.60476641,39.43303857,39.15327439,38.07046952,37.35541786,38.0865222,37.91151571,39.09731906,39.3635142,64.47873223,59.38828839,53.1159122
Eswatini,SWZ,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,85.52285189,71.13931551,43.37843565,11.66044854,-11.67091596,-23.96782023,54.04413466,85.29319775,77.6118412,66.04022425,55.31671122,72.64677142,57.34185876,53.10408487,62.22364531,60.54057601,65.35136343,40.91177964,56.16334827,58.86511821,74.70749771,70.95071806,79.65791589
Eswatini,SWZ,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,80.63495842,67.69029964,68.14933123,70.20419806,42.72500505,42.36027736,57.03481084,65.72991532,61.77252052,47.740846,74.39164972,54.49999325,41.8198515,52.93685903,50.41270893,43.77402735,65.7113066,65.41466869,53.92390317,59.61474155,58.18190301,51.91066052,58.0846584
Ethiopia,ETH,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,28.23641256,12.91470767,12.66009153,28.74274111,31.50605481,15.61753244,10.71681651,13.12361239,9.04069501,11.36617433,10.87946511,8.068357232,7.824435541,6.030167734,6.583028946,5.898211066,7.112184815,6.66127413,5.056633098,6.665974357,6.517884631,6.552154875,4.814965413
Ethiopia,ETH,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.29506076,21.82094941,28.72877757,26.89848269,26.38906125,23.4654223,30.88130095,24.90957542,20.92782071,21.63859267,24.84257401,29.99435526,23.21923724,16.23405973,18.9333643,20.87898345,25.01518619,16.76412406,20.0424639,19.5366182,24.57520254,15.36850054,11.81972601
Faroe Islands,FRO,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,12.28915663,14.40140845,15.46883773,11.77533893,13.9919848,38.16125659,27.31508986,18.03064438,14.90989041,30.59663159,31.83197513,38.69217221,..,..,..,..,..,..,..,..,..,..,..
